.INK,Pocket PC Handwritten Note,vector
.SVF,Simple Vector Format Graphic,vector
.CV5,Canvas 5 Drawing File,vector
.FIF,Fractal Image File,vector
.CGM,Computer Graphics Metafile,vector
.AC5,ArtCut 5 Document,vector
.FTN,Flowton Diagram File,vector
.AF3,Micrografx ABC FlowCharter 3/4 File,vector
.OVP,The Overlay Maker Package File,vector
.CIL,Clip Gallery Packaged File,vector
.HVIF,Haiku Vector Icon File,vector
.FMV,Frame Vector Metafile,vector
.CNV,Canvas 6-8 Drawing File,vector
.CDX,ConceptDraw PRO XML Document,vector
.MGMX,MindGenius XML Map File,vector
.SKETCHPAD,Sketchpad Drawing File,vector
.AF2,Micrografx ABC FlowCharter 2 File,vector
.CDSX,ConceptDraw PRO XML SlideShow File,vector
.DESIGN,Microsoft Expression Design Drawing,vector
.PFV,PhotoFiltre Studio Vectorial Path,vector
.DDRW,ClarisDraw Drawing,vector
.HPL,HP-GL Plotter File,vector
.ZGM,Zenographics Image File,vector
.DCS,Desktop Color Separation File,vector
.FT10,FreeHand 10 Drawing Template,vector
.UFR,Ultra Fractal File,vector
.FS,FlexiSIGN Document,vector
.XMMAP,MindManager XML Map File,vector
.PL,Unix Color Plot File,vector
.GKS,Graphics Kernel System File,vector
.ARTB,Artboard Document,vector
.CDMM,ConceptDraw MINDMAP Document,vector
.FT7,FreeHand 7 Drawing Template,vector
.AWG,Ability Draw Document,vector
.ART,Art Document,vector
.DSF,Designer File,vector
.DPX,DrawPlus Template,vector
.HGL,HP Graphics Language File,vector
.AMDN,Amadine Drawing,vector
.DSG,Stitch Era Design File,vector
.YAL,Arts & Letters Clipart Library,vector
.GEM,GEM Metafile,vector
.FT11,FreeHand 11 Drawing Template,vector
.MGMF,MindGenius Map File,vector
.CCX,Corel Clipart File,vector
.GTEMPLATE,OmniGraffle Template,vector
.XPR,Microsoft Expression Design Graphic,vector
.CDMT,ConceptDraw MINDMAP Template,vector
.COR,CorelDRAW Drawing,vector
.CVDTPL,Canvas X Draw Template,vector
.DS4,Designer 4 Drawing,vector
.XMMAT,MindManager XML Map Template,vector
.EPGZ,Pencil Project File,vector
.NDTX,MyDraw XML Drawing Template,vector
.NDX,MyDraw XML Drawing,vector
.NDB,MyDraw Binary Drawing,vector
.CDLX,ConceptDraw PRO XML Library File,vector
.QCC,Quilt Manager Pattern File,vector
.MGMT,MindGenius 2-3 Template,vector
.PCS,Microsoft Office ClipArt File,vector
.VBR,GIMP Parametric Brush File,vector
.CDT,ConceptDraw PRO Template,vector
.GLS,Sothink SWF Easy Shape File,vector
.CWT,ClarisWorks Texture File,vector
.MGS,MGCSoft Vector Shapes File,vector
.IGT,iGrafx Document Template,vector
.CAG,ClipArt Gallery Package,vector
.PWS,Print Workshop Image,vector
.NAP,NAP Metafile,vector
.P,Applause Picture,vector
.MINT,Linux Mint Installer File,archive
.HTMI,HyperText Media Interoperable File,archive
.ARDUBOY,Arduboy Game Package,archive
.MPKG,Meta Package File,archive
.TPSR,TeamViewer Pilot Session Report File,archive
.ICE,ICE File Archive,archive
.CTX,Cherrytree Password-protected SQLite Document,archive
.SIFZ,Synfig Studio Compressed Project,archive
.ZST,Zstandard Compressed File,archive
.RAR,WinRAR Compressed Archive,archive
.PUP,PlayStation 3 Update File,archive
.FZPZ,Fritzing Part File,archive
.B6Z,B6Z Archive,archive
.RTE,RTE Encoded File,archive
.XAPK,Compressed Android Package,archive
.GZIP,Gnu Zipped File,archive
.NPK,MikroTik Software Package,archive
.TBZ,Bzip Compressed Tar Archive,archive
.SY_,Compressed SYS File,archive
.PKG.TAR.XZ,Arch Linux Package File,archive
.BZ2,Bzip2 Compressed File,archive
.DEB,Debian Software Package,archive
.SIT,StuffIt Archive,archive
.DZ,Dzip File,archive
.TAR.XZ,XZ Compressed Tar Archive,archive
.PKG,macOS Installer Package,archive
.7Z,7-Zip Compressed File,archive
.S00,ZipSplitter Part 1 File,archive
.BNDL,Game Data Bundle File,archive
.B1,B1 Compressed Archive,archive
.PF,Private File,archive
.SQX,SQX Archive,archive
.QDA,Quadruple D Archive,archive
.ITA,IconTweaker Theme Archive,archive
.7Z.002,7-Zip Split Archive Part 2 File,archive
.UFS.UZIP,Compressed Unix File System File,archive
.CB7,Comic Book 7-Zip Archive,archive
.SMPF,Sprite Monkey Project,archive
.COMPPKG.HAUPTWERK.RAR,Hauptwerk Component Package,archive
.R2,WinRAR Multi-Volume Archive Part 2,archive
.DAR,DAR Disk Archive,archive
.WICK,Wick Editor Project,archive
.PA,PowerArchiver Compressed File,archive
.LPKG,Liferay Application,archive
.HBE,HyperBac Compressed and Encrypted Archive,archive
.VRPACKAGE,SimLab VR Package,archive
.ZPI,Zipped File,archive
.LZM,Slax Module,archive
.TZST,Zstandard Compressed Tar File,archive
.ECS,Sony Ericsson Phone Backup File,archive
.GZA,IZArc BGA Archive File,archive
.DL_,Compressed DLL File,archive
.XIP,macOS Signed Archive,archive
.SFG,Synfig Studio Compressed Project,archive
.PAR,Parchive Index File,archive
.CBR,Comic Book RAR Archive,archive
.VIP,Virtual Instrument Package,archive
.JSONLZ4,Compressed Firefox User Profile Data File,archive
.F,Freeze Compressed File,archive
.UHA,UHarc Compressed Archive,archive
.R00,WinRAR Compressed Archive,archive
.OPK,GCW Zero Open Package,archive
.ZIP,Zipped File,archive
.LEMON,LemonShare.net Download,archive
.F3Z,Fusion 360 Shared Project Archive,archive
.REV,RAR Recovery Volume Set,archive
.ARCHIVER,Archiver Compressed File Archive,archive
.WA,Windows Addon Archive,archive
.TAZ,Tar Zipped File,archive
.KGB,KGB Archive File,archive
.EPI,EclipsePackager2000 Compressed File,archive
.RPM,Red Hat Package Manager File,archive
.NEX,Navigator Extension,archive
.PWA,Password Agent File,archive
.ZL,Zlib Compressed File,archive
.PIT,PackIt Compressed Archive,archive
.PAK,PAK (Packed) File,archive
.A02,ALZip Fourth Split Archive File,archive
.SFX,Windows Self-extracting Archive,archive
.BA,Scifer External Header Archive,archive
.PCV,MozBackup Profile Backup,archive
.TAR.LZMA,LZMA Compressed Tarball,archive
.TBZ2,Tar BZip 2 Compressed File,archive
.Z03,Third Split Zip File,archive
.CBT,Comic Book TAR File,archive
.CBZ,Comic Book Zip Archive,archive
.CDZ,Compressed CD Image File,archive
.C00,WinAce Split Archive File,archive
.BUNDLE,Game Data Bundle File,archive
.ZIX,WinZix Compressed File,archive
.HKI,WinHKI Archive,archive
.S7Z,Mac OS X 7-Zip File,archive
.TAR.LZ,Lzip Compressed Tarball,archive
.ARI,ARI Compressed File Archive,archive
.APZ,Autoplay Media Studio Exported Project,archive
.7Z.001,7-Zip Split Archive Part 1 File,archive
.PIZ,Zipped File,archive
.WHL,Python Wheel Package,archive
.CXARCHIVE,CrossOver Bottle Archive,archive
.SITX,StuffIt X Archive,archive
.AR,Unix Static Library,archive
.GZ,Gnu Zipped Archive,archive
.ARK,PowerDesk Pro Archive,archive
.LZMA,LZMA Compressed File,archive
.TAR.GZ,Compressed Tarball File,archive
.TX_,Compressed Text File,archive
.WARC,Web Archive,archive
.LZ4,LZ4 Compressed File,archive
.MEMO,Samsung Memo,archive
.A01,ALZip Third Split Archive File,archive
.AYT,Quran Content Archive,archive
.C10,WinAce Split Archive Part 10,archive
.KEXTRACTION,Keka Extraction Package,archive
.CZIP,ZipGenius CryptoZip File,archive
.SFS,Squashfs File Archive,archive
.PEA,PEA File Archive,archive
.IPK,Itsy Package,archive
.SPD,S Note File,archive
.TGS,Telegram Animated Sticker File,archive
.BH,BlakHole Archive,archive
.GMZ,Compressed GameMaker File,archive
.ACE,WinAce Compressed File,archive
.WAR,Java Web Archive,archive
.ARC,Compressed File Archive,archive
.R01,WinRAR Split Archive Part 1,archive
.BZ,Bzip Compressed File,archive
.SPA,Spotify Application,archive
.JAR.PACK,Pack200 Packed Jar File,archive
.Z00,Split Zip Archive,archive
.DD,DiskDoubler Archive,archive
.PAR2,Parchive 2 Index File,archive
.TAR.BZ2,Compressed Tarball File,archive
.SDC,Secure Download Cabinet,archive
.CBA,Comic Book ACE Archive,archive
.APEX,Android Pony Express Package File,archive
.FDP,MySafe Encrypted Data,archive
.ALZ,ALZip Archive,archive
.SNB,S Note File,archive
0,Hacha Split Archive File,archive
.Z,Unix Compressed File,archive
.XZ,XZ Compressed Archive,archive
.PACKAGE,Linux Autopackage File,archive
.WASTICKERS,Sticker Maker Sticker Pack,archive
.P19,Parchive Recovery Volume,archive
.SHAR,Unix Shar Archive,archive
.CTZ,Cherrytree Password-protected XML Document,archive
.S02,ZipSplitter Part 3 File,archive
.SDN,Shareware Distributors Network File,archive
.SDOC,Samsung Notes Note,archive
.VOCA,PhotoVOCA Communication Board File,archive
.R03,WinRAR Split Archive Part 3,archive
.UBZ,OpenBoard Document,archive
.Q,Quantum Compressed File,archive
.ZZ,Pigz Zlib Compressed File,archive
.GCA,GCA File Archive,archive
.XOPP,Xournal++ Notebook,archive
.OZ,Opera Job Management Compressed File,archive
.OAR,OpenSimulator Archive,archive
.XX,XXEncoded File,archive
.LZ,Lzip Compressed File,archive
.TGZ,Gzipped Tar File,archive
.SH,Unix Shell Archive,archive
.R30,WinRAR Split Archive Part 30,archive
.R0,WinRAR Compressed Archive,archive
.MZP,MAXScript Zip Package,archive
.C01,WinAce Split Archive Part 1 File,archive
.RK,WinRK File Archive,archive
.ZIPX,Extended Zip Archive,archive
.S01,ZipSplitter Part 2 File,archive
.BZIP2,Bzip2 Compressed Archive,archive
.SNAPPY,Snappy Compressed File,archive
.RNC,RNC ProPack Archive,archive
.SPT,TM File Packer Compressed Archive,archive
.YZ,YAC Compressed File,archive
.RZ,Rzip Compressed File,archive
.JEX,Joplin Export File,archive
.NZ,NanoZip Compressed File,archive
.PUP,Puppy Linux DotPup Installer Package,archive
.ARJ,ARJ Compressed File Archive,archive
.A00,ALZip Second Split Archive File,archive
.CAR,CAR Archive,archive
.MLPROJ,MATLAB Archived Project,archive
.FP8,FP8 (= Fast PAQ8) Compressed File,archive
.HPKG,Haiku Package File,archive
.XMCDZ,Mathcad Compressed Worksheet File,archive
.XAR,Extensible Archive Format File,archive
.PAQ8P,PAQ8P Data Archive,archive
.JHH,Tetris Online Poland Game Data Archive,archive
.LHZD,Live Home 3D Compressed Project,archive
.GZI,Unix Gzip File,archive
.VPK,PlayStation Vita Application Package,archive
.ZFSENDTOTARGET,Compressed Folder,archive
0,DoubleSpace Compressed File,archive
.JGZ,Gzipped Javascript File,archive
.Z04,Fourth Split Zip File,archive
.LIBZIP,Camtasia Studio Zipped Library File,archive
.SDOCX,Samsung Notes Note,archive
.LZH,LZH Compressed File,archive
.RP9,RetroPlatform Disk Image Archive,archive
.ZSPLIT,Archiver Compressed Split File,archive
.LBR,LU Library Archive,archive
.SHR,Unix Shell Archive File,archive
.ZOO,Zoo Compressed File,archive
.PET,Puppy Linux Install Package,archive
.XEZ,eManager Template Package,archive
.IADPROJ,iAd Producer Project,archive
.TCX,TestComplete Script Extension Package,archive
.J,JAR Archive,archive
.SAR,SAPCAR Archive,archive
.RSS,RAM Structural System Model File,archive
.SEA,Self-Extracting Archive,archive
.SREP,SuperREP Compressed File,archive
.HYP,HYPER Compressed Archive,archive
.LHA,LHARC Compressed Archive,archive
.ZZ,Zzip Compressed Archive,archive
.PAX,PAX Archive,archive
.IZE,IZArc Archive,archive
.XOJ,Xournal Notebook,archive
.EDZ,EPLAN Electric P8 Data Archive Zipped File,archive
.DGC,DGCA File Archive,archive
.SHK,ShrinkIt Archive,archive
.HBC2,HyperBac Compressed File Archive,archive
.PBI,PC BSD Installer Package,archive
.AIN,AIN Compressed File Archive,archive
.ZAP,FileWrangler Archive,archive
.LZO,LZO Compressed File,archive
.PKZ,Packet Tracer Compressed Archive,archive
.HKI1,WinHKI HKI1 Archive,archive
.PIMA,Adobe Application Manager Package,archive
.R04,WinRAR Split Archive Part 4,archive
.P7Z,S/MIME Compressed Email Message,archive
.MBZ,Moodle Backup FIle,archive
.SPL,Splunk Application Package,archive
.ZW,Zooper Widget Template,archive
.TZ,Zipped Tar Archive,archive
.MD,MDCD Compressed Archive,archive
.EFW,Renamed Zip or Executable File,archive
.ISX,SimulationX Project,archive
.HBC,HyperBac Compressed Archive,archive
.MZP,WinArchiver Mountable Archive,archive
.WDZ,WDZip Compressed Archive,archive
.PAQ8F,PAQ8F Compressed Archive,archive
.GZ2,Misnamed BZ2 File,archive
.ASICE,ASiC-Extended Data Container,archive
.BZA,IZArc BGA Archive,archive
.ZI,Renamed Zip File,archive
.HKI3,WinHKI HKI3 Archive,archive
.CPT,Compact Pro Archive,archive
.ARH,ProTool Compressed Project File,archive
.VMCZ,Hyper-V Compressed Virtual Machine,archive
.PSZ,Compressed PostScript File,archive
.LQR,SQ Compressed LBR Archive,archive
.COMPPKG_HAUPTWERK_RAR,Hauptwerk Component Package,archive
.NAR,Nokia Image Archive,archive
.SPM,Salt Package Manager Formula Package,archive
.CPGZ,Compressed CPIO Archive,archive
.TXZ,XZ Compressed Tar Archive,archive
.WUX,Compressed Wii U Disk Image File,archive
.EGG,ALZip Archive,archive
.Z02,Second Split Zip File,archive
.IPG,iPod Game File,archive
.Z01,First Split Zip File,archive
.LAYOUT,LayOut Document,archive
.SI,Sound Interleave Archive,archive
.VSI,Visual Studio Content Installer File,archive
.B64,Base64 MIME-Encoded File,archive
.ZI_,Renamed Zip File,archive
.TG,Gzip Compressed Tar Archive,archive
.PACK.GZ,Pack200 Compressed Archive,archive
.BZIP,Bzip Compressed Archive,archive
.TAR.Z,Zipped Tarball File,archive
.C02,WinAce Split Archive Part 1 File,archive
.TLZ,Tar LZMA Compressed File,archive
.PRS,PRS Archive,archive
.XZM,Porteus Module,archive
.ISH,ISH Compressed Archive,archive
.HPK,HPack Compressed Archive,archive
.MOVPKG,High-resolution Lossless Media File,archive
.UC2,UltraCompressor 2 Archive,archive
.MOU,WinMount Compressed File,archive
.PVMP,Parallels Packed Virtual Machine,archive
.XEF,WinAce Encrypted File,archive
.PUZ,Packed Publisher File,archive
.UZED,Zipped Unicode GEDCOM Genealogy File,archive
.SNZ,Snappy Compressed File,archive
.WAFF,Internet Explorer for Mac Web Archive,archive
.PAQ6,PAQ6 Data Archive,archive
.YZ1,Yamazaki ZIPPER File,archive
.KZ,KuaiZip Compressed File,archive
.UZIP,FreeBSD Compressed Disk Image,archive
.JIC,Java Icon File,archive
.MAR,MSN Explorer Archive,archive
.PAE,PowerArchiver Encrypted Archive,archive
.DAF,DupArchive Format File,archive
.ZIM,SimLab Composer Package,archive
.VWI,Microsoft Visio Workflow Interchange File,archive
.SNAGITSTAMPS,Snagit Stamp Archive,archive
.R02,WinRAR Split Archive Part 2,archive
.BDOC,Binary DigiDoc Signature File,archive
.WOT,Web Of Trust File,archive
.TRS,Linear Saw Component Information Archive,archive
.LZX,Amiga LZX Compressed Archive,archive
.DIST,Mac OS X Distribution Script,archive
.PIM,PIM Archive,archive
.R21,WinRAR Split Archive Part 21,archive
.HA,HA Compressed Archive,archive
.STPROJ,iAd Producer Project,archive
.SEN,Scifer Internal Header Archive,archive
.PVMZ,Parallels Compressed Virtual Machine,archive
.TAR.GZ2,Misnamed BZ2 Tarball,archive
.PAQ7,PAQ7 Data Archive,archive
.ECAR,DIKSHA Offline Content Archive,archive
.FCX,FCX Compressed File,archive
.P01,Parchive Recovery Volume,archive
.S09,ZipSplitter Part 10 File,archive
.TLZMA,LZMA Compressed Tar Archive,archive
.PAQ8L,PAQ8L Data Archive,archive
.HKI2,WinHKI HKI2 Archive,archive
.CP9,ChoicePoint Encrypted File,archive
.R1,WinRAR Multi-Volume Archive Part 1,archive
.VMS,NanoZoomer Virtual Microscope Specimen,archive
.ZPAQ,ZPAQ Archive,archive
.WLB,WinList Protocol Bundle,archive
.SFM,S Memo File,archive
.ODLGZ,Gzipped OneDrive Event Log,archive
.SQF,Squashfs File System,archive
.BOO,Booasm Compressed Archive,archive
.SBX,GLBasic Shoebox File,archive
.VFS,Animated Slide File,archive
.VEM,Virtual Expander Compressed File,archive
.ZED,Zipped GEDCOM Genealogy File,archive
.MOZLZ4,Compressed Firefox User Profile Data File,archive
.UFDR,UFED Report,archive
.PAQ8,PAQ8 Data Archive,archive
.Y,Amiga Yabba Compressed Archive,archive
.SBX,SeqBox Container File,archive
.SQZ,The Master Genealogist Backup Project,archive
.ECSBX,Error-Correcting SeqBox Container File,archive
.GAR,Ghidra Project Archive,archive
.RAF,Fuji RAW Image File,rawcam
.CR2,Canon Raw 2 Image File,rawcam
.ERF,Epson RAW File,rawcam
.RW2,Panasonic RAW Image,rawcam
.NRW,Nikon Raw Image,rawcam
.NEF,Nikon Electronic Format RAW Image,rawcam
.ARW,Sony Alpha Raw Digital Camera Image,rawcam
.RWZ,Rawzor Compressed Image,rawcam
.EIP,Enhanced Image Package File,rawcam
.DNG,Digital Negative Image,rawcam
.BAY,Casio RAW Image,rawcam
.DCR,Kodak Digital Camera RAW Image File,rawcam
.RAW,Raw Image Data,rawcam
.CRW,Canon Raw CIFF Image File,rawcam
.3FR,Hasselblad 3F RAW Image,rawcam
.K25,Kodak K25 Image,rawcam
.KC2,Kodak DCS200 Camera Raw Image,rawcam
.MEF,Mamiya RAW Image,rawcam
.DNG,Apple ProRAW Image,rawcam
.CS1,CaptureShop 1-shot Raw Image,rawcam
.ORF,Olympus RAW File,rawcam
.ARI,ARRIRAW Image,rawcam
.SR2,Sony RAW Image,rawcam
.MOS,Leaf Camera RAW File,rawcam
.CR3,Canon Raw 3 Image File,rawcam
.GPR,GoPro RAW Image,rawcam
.SRW,Samsung RAW Image,rawcam
.MFW,Mamiya Camera Raw File,rawcam
.SRF,Sony RAW Image,rawcam
.FFF,Hasselblad RAW Image,rawcam
.KDC,Kodak Photo-Enhancer File,rawcam
.MRW,Minolta Raw Image File,rawcam
.X3F,SIGMA X3F Camera RAW File,rawcam
.J6I,Ricoh Camera Image File,rawcam
.RWL,Leica RAW Image,rawcam
.PEF,Pentax Electronic File,rawcam
.IIQ,Phase One RAW Image,rawcam
.CXI,FMAT RAW Image,rawcam
.NKSC,Nikon Capture NX-D Sidecar File,rawcam
.MDC,Minolta Camera Raw Image,rawcam
.JXL,JPEG XL Image,bitmap
.BIF,Ventana Whole Slide Image,bitmap
.WBC,Webshots Collection File,bitmap
.SPRITE2,Scratch 2.0 Sprite File,bitmap
.MNR,AutoCAD Menu Resource File,bitmap
.AFPHOTO,Affinity Photo Document,bitmap
.ICON,Icon Image,bitmap
.XPM,X11 Pixmap Graphic,bitmap
.LRPREVIEW,Adobe Lightroom Preview File,bitmap
.SNAGX,Snagit 2022 Capture,bitmap
.PSDC,Adobe Photoshop Cloud Document,bitmap
.PXD,Pixelmator Pro Image,bitmap
.PSD,Adobe Photoshop Document,bitmap
.GIF,Graphical Interchange Format File,bitmap
.YSP,BYOB Sprite File,bitmap
.PTEX,Ptex Texture File,bitmap
.AVATAR,Google Talk Avatar File,bitmap
.FLIF,Free Lossless Image Format File,bitmap
.PNG,Portable Network Graphic,bitmap
.SUMO,Sumo Paint Image,bitmap
.BPG,BPG Image,bitmap
.SPRITE,Scratch Sprite File,bitmap
.ASE,Aseprite Sprite File,bitmap
.SPRITE3,Scratch 3.0 Sprite File,bitmap
.SPR,Half-Life Sprite File,bitmap
.TGA,Targa Graphic,bitmap
.HDR,High Dynamic Range Image File,bitmap
.TPF,TexMod Package File,bitmap
.JPEG,JPEG Image,bitmap
.PISKEL,Piskel Sprite,bitmap
.SAI,PaintTool SAI Image,bitmap
.JPS,Stereo JPEG Image,bitmap
.DDS,DirectDraw Surface Image,bitmap
.CT,Scitex Continuous Tone Image,bitmap
.WEBP,WebP Image,bitmap
.AVIFS,AVIF Image Sequence,bitmap
.APS,Greeting Card Studio Project File,bitmap
.DRP,DrawPad Image Project,bitmap
.CLIP,Clip Studio Paint Illustration,bitmap
.SLD,AutoCAD Slide File,bitmap
.LZP,LazPaint Image,bitmap
.IPICK,iPick Football Image,bitmap
.ACCOUNTPICTURE-MS,Windows 8 Account Picture File,bitmap
.VICAR,VICAR Image File,bitmap
.PPP,PhotoPad Project,bitmap
.G3,CCITT Group 3 Fax Image,bitmap
.DIB,Device Independent Bitmap File,bitmap
.SKITCH,Skitch Image,bitmap
.PI2,Degas Medium Resolution Image File,bitmap
.LINEA,Linea Sketch Drawing,bitmap
.OC4,openCanvas 4 Event File,bitmap
.QOI,Quite OK Image Format,bitmap
.FF,Farbfeld Image,bitmap
.TBN,Kodi Thumbnail Image,bitmap
.PIXELA,Pixela Project,bitmap
.JPG,JPEG Image,bitmap
.PCX,Paintbrush Bitmap Image File,bitmap
.TN3,Tiny High-resolution Image,bitmap
.APM,Aldus Placeable Metafile Image,bitmap
.KRA,Krita Image Document,bitmap
.LIP,Clip Studio Paint File,bitmap
.TFC,Unreal Engine 3 Texture File Cache,bitmap
.ITC2,iTunes Cover Flow Data File 2,bitmap
.PM,Unix XV Graphic File,bitmap
.HEIF,High Efficiency Image Format,bitmap
.PDN,paint.net Image,bitmap
.EXR,OpenEXR Image,bitmap
.XCF,GIMP Image File,bitmap
.WBZ,Webshots Download Picture File,bitmap
.FITS,Flexible Image Transport System File,bitmap
.PSDX,Photoshop Touch Document,bitmap
.KTX,Khronos Texture,bitmap
.DJVU,DjVu Image,bitmap
.OTA,OTA Bitmap Image,bitmap
.CPC,CPC Compressed Image File,bitmap
.USERTILE-MS,Windows 8 User Tile File,bitmap
.PPF,Picture Publisher Image File,bitmap
.CDC,AutoCAD DesignCenter Preview Cache File,bitmap
.BMP,Bitmap Image,bitmap
.OZJ,MU Online Image File,bitmap
.TIFF,Tagged Image File Format,bitmap
.PAT,Pattern File,bitmap
.MPF,Microsoft Media Package FIle,bitmap
.PWP,PhotoWorks Image File,bitmap
.MSP,Microsoft Paint Bitmap Image,bitmap
.2BP,Pocket PC Bitmap Image File,bitmap
.SNAG,Snagit for Windows Capture,bitmap
.POV,POV-Ray Raytracing Format,bitmap
.ECW,Enhanced Compression Wavelet Image,bitmap
.JPC,JPEG 2000 Code Stream File,bitmap
.KDK,Kodak Proprietary Decimated TIFF File,bitmap
.TM2,PlayStation 2 Texture Image Map,bitmap
.RGF,LEGO MINDSTORMS EV3 Robot Graphics File,bitmap
.ICN,Windows Icon File,bitmap
.SPP,Serif PhotoPlus Picture File,bitmap
.PI2,Portrait Innovations Photo,bitmap
.NOL,Nokia Operator Logo File,bitmap
.PDD,Adobe PhotoDeluxe Image,bitmap
.PMG,Adobe Photoshop Photomerge Panoramic Composition File,bitmap
.ARR,Amber Graphic File,bitmap
.PIC,Houdini Raster Image,bitmap
.PFI,PhotoFiltre Studio Image,bitmap
.PSP,PaintShop Pro Image File,bitmap
.PNI,Popnoggin Image File,bitmap
.NLM,Nokia Logo File,bitmap
.DRZ,Draz Paint File,bitmap
.GRO,Graphic Object Bitmap,bitmap
.PNC,Panasonic Network Camera Image,bitmap
.8PBS,Adobe Photoshop Macintosh File,bitmap
.WIC,J Wavelet Image,bitmap
.VNA,JVC JLIP Image,bitmap
.73I,TI-73 Screenshot File,bitmap
.BLZ,Compressed Bitmap Image,bitmap
.KFX,Kofax Image File,bitmap
.CMR,U.S. Sectional Chart Map File,bitmap
.JPF,JPEG 2000 Image,bitmap
.MNG,Multiple-image Network Graphic,bitmap
.PX,Pixel Image File,bitmap
.MDP,MediBang Paint Pro Image,bitmap
.STEX,Godot Engine StreamTexture File,bitmap
.CDG,Compact Disc Plus Graphics Image,bitmap
.TN,LG Phone Image,bitmap
.TG4,Tiled Group 4 Raster Image File,bitmap
.I3D,Houdini Image 3D File,bitmap
.APNG,Animated Portable Network Graphic,bitmap
.FAC,FACE Image File,bitmap
.FBM,Fuzzy Bitmap Image,bitmap
.FPX,FlashPix Bitmap Image File,bitmap
.RSR,Poser Model Preview File,bitmap
.VPE,Photoshop Vanishing Point Export File,bitmap
.FIL,Symbian Application Logo File,bitmap
.RPF,Rich Pixel Format File,bitmap
.PSPIMAGE,PaintShop Pro Image,bitmap
.IWI,Infinity Ward Texture File,bitmap
.HEIC,High Efficiency Image Format,bitmap
.PBM,Portable Bitmap Image,bitmap
.JPE,JPEG Image,bitmap
.MDP,FireAlpaca Image,bitmap
.SR,Sun Raster Graphic,bitmap
.JNG,JPEG Network Graphic,bitmap
.PSB,Photoshop Large Document Format,bitmap
.J2K,JPEG 2000 Image,bitmap
.AWD,Microsoft Fax Document,bitmap
.ASEPRITE,Aseprite Sprite File,bitmap
.PTG,ArtRage Painting,bitmap
.BMQ,Re-Volt Mipmap File,bitmap
.PPM,Portable Pixmap Image,bitmap
.PGM,Portable Gray Map Image,bitmap
.CPT,Corel PHOTO-PAINT Image,bitmap
.DGT,DST Thumbnail File,bitmap
.WB0,Webshots Picture File,bitmap
.WBM,Wireless Bitmap Image,bitmap
.GMBCK,Game Maker Background Image File,bitmap
.CAN,Canon Navigator Fax Document,bitmap
.VRPHOTO,VR Photo Image,bitmap
.JBIG2,JBIG2,bitmap
.PAM,Portable Arbitrary Map Image,bitmap
.SPH,MikuMikuDance Sphere Mapping File,bitmap
.PP5,Picture Publisher 5 Image File,bitmap
.LJP,Lossless JPEG Image,bitmap
.KTX2,Khronos Texture 2.0,bitmap
.PSE,Photoshop Elements Photo Project,bitmap
.JLS,JPEG-LS Image,bitmap
.CPD,Compressed PhotoDefiner Image File,bitmap
.OZT,MU Online Image File,bitmap
.WB2,Webshots Picture File,bitmap
.JPG-LARGE,Twitter Large-sized JPEG Image,bitmap
.LMNR,Luminar 2018 Project File,bitmap
.VIFF,Visualization Image File Format,bitmap
.CALS,CALS Raster Graphic File,bitmap
.GGR,GIMP Gradient File,bitmap
.PNS,PNG Stereo Image,bitmap
.ZIF,Zoomify Image Format File,bitmap
.8CI,TI-84 Plus C Pic Vars Image,bitmap
.BMZ,Compressed Bitmap Image,bitmap
.G3N,Zetafax Fax Image,bitmap
.OTB,Nokia Over The Air Bitmap Image,bitmap
.GRY,Grayscale Image,bitmap
.TIF,Tagged Image File,bitmap
.THM,Video Thumbnail File,bitmap
.MPO,Multi Picture Object File,bitmap
0.001,Fax File,bitmap
.JXR,JPEG XR Image,bitmap
.PIC,Generic Picture File,bitmap
.INFO,ZoomBrowser Image Index File,bitmap
.MCS,Mathcad Image,bitmap
.SIG,Broderbund Sign File,bitmap
.WBMP,Wireless Bitmap Image File,bitmap
.HDP,HD Photo File,bitmap
.VRIMG,V-Ray Image File,bitmap
.JIF,JPEG Interchange Format Image,bitmap
.SID,MrSID Image,bitmap
.HIF,High Efficiency Image Format,bitmap
.BTI,Nintendo Texture File,bitmap
.CIMG,CImg Image File,bitmap
.PICTCLIPPING,Picture Clipping File,bitmap
.LBM,Deluxe Paint Bitmap Image,bitmap
.CE,ComputerEyes Image,bitmap
.XBM,X11 Bitmap Graphic,bitmap
.PE4,Photo Explorer Thumbnail Archive,bitmap
.PXD,Pixlr Layered Image,bitmap
.WDP,Windows Media Photo File,bitmap
.PROCREATE,Procreate Artwork File,bitmap
.INT,SGI Integer Image,bitmap
.PJPG,Progressive JPEG Image,bitmap
.DJV,DjVu Image,bitmap
.ABM,Photo Album,bitmap
.AGP,ArtGem Project File,bitmap
.LIF,Leica Image File,bitmap
.KDI,KD Player Skin Image File,bitmap
.VDA,Targa Bitmap Image File,bitmap
.ILBM,Interleaved Bitmap Image,bitmap
.RCL,Recolored Project File,bitmap
.IPV,ibis Paint Artwork,bitmap
.PNT,MacPaint File,bitmap
.RIX,ColoRIX Image,bitmap
.PZS,PhotoSuite Slide Show File,bitmap
.APD,ACDSee Photo Document,bitmap
.OTI,OpenDocument Image Template,bitmap
.MBM,Kerbal Space Program Texture File,bitmap
.JBF,Paint Shop Pro Browser Cache File,bitmap
.ALBM,HP Photo Printing Software Album File,bitmap
